ID,Title,Short Description,Contributors,Mentors,Organization,GSoC Archive Link,Reflection Link,Challenges,Learn,Details,Pull Links,Issue Links
39, Fineract CN mobile ,"I would be working on the following features, and some additional features which are mentioned in my proposal based on Community remarks,
1) Add...", Saksham Handu , Mentor  Rajan Maurya , Organization  The Mifos Initiative ,/archive/2019/projects/5086491951235072,https://gist.github.com/miPlodder/c1cec05d019bef444401004eb0453efe,No,Yes,"I would be working on the following features, and some additional features which are mentioned in my proposal based on Community remarks,
1) Add Multiple account login and maintain session of the account.
2) Add Passcode feature to avoid the everytime login.
3) Sync Adapter to sync clients and client data that is assigned to him.
4) Add Kotlin support in app and initially change the retrofit models in kotlin.
5) Add review screen in every new records creation form.
6) Edit Loan application feature if loan is not approved
7) Add new data views in different different pages like customer detail page according to API, same as in loan, deposit account details","['https://github.com/apache/fineract-cn-mobile/pulls/miPlodder', 'https://github.com/apache/fineract-cn-mobile/pull/66', 'https://github.com/apache/fineract-cn-mobile/pull/67/commits/89266f46d8ca3df35e1d26ff778da410db0d2310', 'https://github.com/apache/fineract-cn-mobile/pull/67/commits/78fed97ab6d3500c8727b246648273cc3aa141e7', 'https://github.com/apache/fineract-cn-mobile/pull/55', 'https://github.com/apache/fineract-cn-mobile/pull/68', 'https://github.com/apache/fineract-cn-mobile/pull/69', 'https://github.com/apache/fineract-cn-mobile/pull/70', 'https://github.com/apache/fineract-cn-mobile/pulls?q=is%3Apr+author%3AmiPlodder+is%3Aclosed']",[]
40, Stabilize and release ODK 2 Push Notifications ,ODK 2 Push Notification enables supervisors to send notification to field workers with the help of skunkworks-parrot (Desktop Application) and..., Harsh Gupta ," Mentor  Jeff Beorse, Li Lin ", Organization  Open Data Kit ,/archive/2019/projects/5091786437951488,https://medium.com/@guptaharsh615/gsoc19-with-open-data-kit-fce5532c474e,No,No,ODK 2 Push Notification enables supervisors to send notification to field workers with the help of skunkworks-parrot (Desktop Application) and workers receive notification in a Android application named ‘skunkworks-bat’. It facilitates larger organisation to manage their working groups efficiently. First aim of the project is to stabilize and test both the applications so that they can be fully released and integrated into the ODK 2 tool suite. Second major improvement which I propose is to add interactive notification along with some minor improvements.,[],[]
41, P5 Math in Motion ,"P5 Math In Motion would be a library that renders interactive math notation inside p5.js projects with the help of Katex, an open-source library for...", Alexandra Cheng , Mentor  Ellen Nickles , Organization  The Processing Foundation ,/archive/2019/projects/5092161308065792,https://github.com/math-in-motion/early-demo,No,Yes,"P5 Math In Motion would be a library that renders interactive math notation inside p5.js projects with the help of Katex, an open-source library for rendering math notation on the web.",[],[]
42, ConTest - Wireless resource allocation algorithm testing framework ,This project provides a framework for reproducible wireless resource allocation algorithm testing. This will ease the benchmarking and the..., ikstream ," Mentor  Julius Schulz-Zander, Thomas Hühn ", Organization  freifunk ,/archive/2019/projects/5092953410764800,https://blog.freifunk.net/author/ikstream/,No,No,This project provides a framework for reproducible wireless resource allocation algorithm testing. This will ease the benchmarking and the development of new and well known algorithms.,,
43, Firefox Account Security Dashboard ,"Firefox Account Security Dashboard
The Firefox Account platform tracks security information about an account, but does not surface this information...", MuhammadFarhan ," Mentor  Shane Tomlinson, Vijay Budhram ", Organization  Mozilla ,/archive/2019/projects/5102437638078464,https://gist.github.com/farhan787/3df6916cc6bee2289cf7bcb382f362e3,No,Yes,"Firefox Account Security Dashboard
The Firefox Account platform tracks security information about an account, but does not surface this information in an easily consumable format which makes this project very essential and useful for administrators as well as the users to make better decisions about security. The goal of this project is to provide Firefox Account administrators and users an easily digestible view into the important events that have occurred on an account, providing a way to audit for irregularities.",,
44, GraphBLAS Implementation ,This project aims to get the GraphBLAS API working from Julia by connecting it to the SuiteSparse GraphBLAS implementation and creating a graph type..., Abhinav Mehndiratta ," Mentor  James Fairbanks, Simon Schoelly, Mathieu Besançon, Soham Tamba ", Organization  The Julia Language ,/archive/2019/projects/5106075190165504,https://gist.github.com/abhinavmehndiratta/841f91d8fae130f9eb0ff7a99393b109,No,Yes,This project aims to get the GraphBLAS API working from Julia by connecting it to the SuiteSparse GraphBLAS implementation and creating a graph type backed by the methods provided in the library.,[],[]
45, Turkic MT improvements ,"Refining four Turkic MTs: uig-tur, kyr-tur, uzb-tur and tat-tur", Oğuz ," Mentor  Memduh Gokirmak, Sardana Ivanova, Ilnar Salimzianov, Jonathan W ", Organization  Apertium ,/archive/2019/projects/5106764196872192,http://wiki.apertium.org/wiki/Turkic_MT_Improvements_GSoC2019_report,No,No,"Refining four Turkic MTs: uig-tur, kyr-tur, uzb-tur and tat-tur",[],[]
46, Volumetric rendering for 3Dmol.js ,Volumetric viewing of scientific phenomena is an important feature in modern scientific visualizing tools because it can express specific phenomena..., Bassem Samir ," Mentor  Marcus Hanwell, David Koes ", Organization  Open Chemistry ,/archive/2019/projects/5107415219961856,https://github.com/3dmol/3Dmol.js/pull/423/files#diff-c6aa741fec7ca98965f45a569edbd358,No,No,"Volumetric viewing of scientific phenomena is an important feature in modern scientific visualizing tools because it can express specific phenomena which can’t be visualized using the default vertex based geometric renderers/rasterizers; as electron clouds and Van der Waals interactions, as well it’s been proposed in Molecular Graphics journal in 1989; so now is a proper time to integrate it into 3Dmol.js rendering system as It has already gained the level of maturity when volume rendering becomes an essential milestone.
During my work I will investigate different approaches of visualizing volumes, select the techniques that are modern, efficient and fit the best to the existing code.","['/login?return_to=https%3A%2F%2Fgithub.com%2F3dmol%2F3Dmol.js%2Fpull%2F423%2Ffiles', '/login?return_to=https%3A%2F%2Fgithub.com%2F3dmol%2F3Dmol.js%2Fpull%2F423%2Ffiles', 'https://github.com/3dmol/3Dmol.js/diffs?base_sha=e192e7a29852194e447f153e21a40ebc48c81da3&bytes=4791&head_user=bassemhermina&lines=155&pull_number=423&responsive=true&sha1=e192e7a29852194e447f153e21a40ebc48c81da3&sha2=99d54ebe59cbd9b8cef492bff56b07f86e2e2324&start_entry=1&sticky=true&w=false', 'https://github.com/3dmol/3Dmol.js/pull/423/files#diff-c6aa741fec7ca98965f45a569edbd358']",[]
47, Xen on BeagleBoard-x15 ,The idea behind the project is to make Xen hypervisor available and easy to use on beagleboard-x15. This implementation will allow users to..., Denis Obrezkov ," Mentor  Iain Hunter, Julien Grall, Hunyue Yau, Stefano Stabellini ", Organization  BeagleBoard.org ,/archive/2019/projects/5107782238339072,https://medium.com/@denisobrezkov/xen-on-beagleboard-x15-a517ea7d9bb,No,No,"The idea behind the project is to make Xen hypervisor available and easy to use on beagleboard-x15. This implementation will allow users to experiment on embedded virtualization and in related fields like automotive, critical systems prototyping and processor's resources sharing. It might also provide very interesting possibilities for heterogeneous resources' utilization. The most interesting outcome is the availability of open-source virtualization on top of the open-source hardware.",[],[]
48, Python GSoC: Build a multi-user Blogging Platform with additional features to manage GSoC@PSF ,Every year more than 100 students apply for GSoC under the umbrella organization PSF. Currently there is a multi-user blogging website using..., Sounak Pradhan ," Mentor  John 'Warthog9' Hawley, James Lopeman, Matthew Lagoe ", Organization  Python Software Foundation ,/archive/2019/projects/5109786041909248,https://sounak98.github.io/gsoc19.html,Yes,Yes,"Every year more than 100 students apply for GSoC under the umbrella organization PSF. Currently there is a multi-user blogging website using WordPress CMS hosted for the students to publish their weekly blogs and a static landing page for reaching out to people for more information about this program.
This project aims to build a platform which allows smooth management of the GSoC program at PSF every year and also ties everyone associated with it to PSF, so that their work or they themselves can help out others in future.","['https://github.com/python-gsoc/python-blogs/pull/343', 'https://github.com/python-gsoc/python-blogs/pull/342', 'https://github.com/python-gsoc/python-blogs/pull/341', 'https://github.com/python-gsoc/python-blogs/pull/340', 'https://github.com/python-gsoc/python-blogs/pull/339', 'https://github.com/python-gsoc/python-blogs/pull/338', 'https://github.com/python-gsoc/python-blogs/pull/337', 'https://github.com/python-gsoc/python-blogs/pull/335', 'https://github.com/python-gsoc/python-blogs/pull/334', 'https://github.com/python-gsoc/python-blogs/pull/333', 'https://github.com/python-gsoc/python-blogs/pull/332', 'https://github.com/python-gsoc/python-blogs/pull/331', 'https://github.com/python-gsoc/python-blogs/pull/330', 'https://github.com/python-gsoc/python-blogs/pull/329', 'https://github.com/python-gsoc/python-blogs/pull/326', 'https://github.com/python-gsoc/python-blogs/pull/325', 'https://github.com/python-gsoc/python-blogs/pull/324', 'https://github.com/python-gsoc/python-blogs/pull/321', 'https://github.com/python-gsoc/python-blogs/pull/318', 'https://github.com/python-gsoc/python-blogs/pull/317', 'https://github.com/python-gsoc/python-blogs/pull/315', 'https://github.com/python-gsoc/python-blogs/pull/310', 'https://github.com/python-gsoc/python-blogs/pull/309', 'https://github.com/python-gsoc/python-blogs/pull/305', 'https://github.com/python-gsoc/python-blogs/pull/304', 'https://github.com/python-gsoc/python-blogs/pull/303', 'https://github.com/python-gsoc/python-blogs/pull/302', 'https://github.com/python-gsoc/python-blogs/pull/301', 'https://github.com/python-gsoc/python-blogs/pull/300', 'https://github.com/python-gsoc/python-blogs/pull/299', 'https://github.com/python-gsoc/python-blogs/pull/297', 'https://github.com/python-gsoc/python-blogs/pull/296', 'https://github.com/python-gsoc/python-blogs/pull/295', 'https://github.com/python-gsoc/python-blogs/pull/285', 'https://github.com/python-gsoc/python-blogs/pull/282', 'https://github.com/python-gsoc/python-blogs/pull/279', 'https://github.com/python-gsoc/python-blogs/pull/278', 'https://github.com/python-gsoc/python-blogs/pull/273', 'https://github.com/python-gsoc/python-blogs/pull/271', 'https://github.com/python-gsoc/python-blogs/pull/270', 'https://github.com/python-gsoc/python-blogs/pull/269', 'https://github.com/python-gsoc/python-blogs/pull/259', 'https://github.com/python-gsoc/python-blogs/pull/258', 'https://github.com/python-gsoc/python-blogs/pull/255', 'https://github.com/python-gsoc/python-blogs/pull/253', 'https://github.com/python-gsoc/python-blogs/pull/251', 'https://github.com/python-gsoc/python-blogs/pull/250', 'https://github.com/python-gsoc/python-blogs/pull/249', 'https://github.com/python-gsoc/python-blogs/pull/248', 'https://github.com/python-gsoc/python-blogs/pull/246', 'https://github.com/python-gsoc/python-blogs/pull/242', 'https://github.com/python-gsoc/python-blogs/pull/241', 'https://github.com/python-gsoc/python-blogs/pull/239', 'https://github.com/python-gsoc/python-blogs/pull/237', 'https://github.com/python-gsoc/python-blogs/pull/234', 'https://github.com/python-gsoc/python-blogs/pull/233', 'https://github.com/python-gsoc/python-blogs/pull/232', 'https://github.com/python-gsoc/python-blogs/pull/231', 'https://github.com/python-gsoc/python-blogs/pull/230', 'https://github.com/python-gsoc/python-blogs/pull/228', 'https://github.com/python-gsoc/python-blogs/pull/223', 'https://github.com/python-gsoc/python-blogs/pull/222', 'https://github.com/python-gsoc/python-blogs/pull/220', 'https://github.com/python-gsoc/python-blogs/pull/219', 'https://github.com/python-gsoc/python-blogs/pull/217', 'https://github.com/python-gsoc/python-blogs/pull/216', 'https://github.com/python-gsoc/python-blogs/pull/215', 'https://github.com/python-gsoc/python-blogs/pull/213', 'https://github.com/python-gsoc/python-blogs/pull/207', 'https://github.com/python-gsoc/python-blogs/pull/206', 'https://github.com/python-gsoc/python-blogs/pull/205', 'https://github.com/python-gsoc/python-blogs/pull/203', 'https://github.com/python-gsoc/python-blogs/pull/200', 'https://github.com/python-gsoc/python-blogs/pull/198', 'https://github.com/python-gsoc/python-blogs/pull/197', 'https://github.com/python-gsoc/python-blogs/pull/194', 'https://github.com/python-gsoc/python-blogs/pull/193', 'https://github.com/python-gsoc/python-blogs/pull/192', 'https://github.com/python-gsoc/python-blogs/pull/189', 'https://github.com/python-gsoc/python-blogs/pull/188', 'https://github.com/python-gsoc/python-blogs/pull/186', 'https://github.com/python-gsoc/python-blogs/pull/185', 'https://github.com/python-gsoc/python-blogs/pull/181', 'https://github.com/python-gsoc/python-blogs/pull/177', 'https://github.com/python-gsoc/python-blogs/pull/176', 'https://github.com/python-gsoc/python-blogs/pull/175', 'https://github.com/python-gsoc/python-blogs/pull/173', 'https://github.com/python-gsoc/python-blogs/pull/172', 'https://github.com/python-gsoc/python-blogs/pull/169', 'https://github.com/python-gsoc/python-blogs/pull/168', 'https://github.com/python-gsoc/python-blogs/pull/166', 'https://github.com/python-gsoc/python-blogs/pull/165', 'https://github.com/python-gsoc/python-blogs/pull/164', 'https://github.com/python-gsoc/python-blogs/pull/162', 'https://github.com/python-gsoc/python-blogs/pull/161', 'https://github.com/python-gsoc/python-blogs/pull/160', 'https://github.com/python-gsoc/python-blogs/pull/158', 'https://github.com/python-gsoc/python-blogs/pull/157', 'https://github.com/python-gsoc/python-blogs/pull/150', 'https://github.com/python-gsoc/python-blogs/pull/146', 'https://github.com/python-gsoc/python-blogs/pull/143', 'https://github.com/python-gsoc/python-blogs/pull/139', 'https://github.com/python-gsoc/python-blogs/pull/137', 'https://github.com/python-gsoc/python-blogs/pull/136', 'https://github.com/python-gsoc/python-blogs/pull/134', 'https://github.com/python-gsoc/python-blogs/pull/132', 'https://github.com/python-gsoc/python-blogs/pull/125', 'https://github.com/python-gsoc/python-blogs/pull/123', 'https://github.com/python-gsoc/python-blogs/pull/122', 'https://github.com/python-gsoc/python-blogs/pull/120', 'https://github.com/python-gsoc/python-blogs/pull/118', 'https://github.com/python-gsoc/python-blogs/pull/117', 'https://github.com/python-gsoc/python-blogs/pull/113', 'https://github.com/python-gsoc/python-blogs/pull/104', 'https://github.com/python-gsoc/python-blogs/pull/84', 'https://github.com/python-gsoc/python-blogs/pull/82', 'https://github.com/python-gsoc/python-blogs/pull/79', 'https://github.com/python-gsoc/python-blogs/pull/72', 'https://github.com/python-gsoc/python-blogs/pull/71', 'https://github.com/python-gsoc/python-blogs/pull/57', 'https://github.com/python-gsoc/python-blogs/pull/45', 'https://github.com/python-gsoc/python-blogs/pull/32', 'https://github.com/python-gsoc/python-blogs/pull/28', 'https://github.com/python-gsoc/python-blogs/pull/20', 'https://github.com/python-gsoc/python-blogs/pull/18', 'https://github.com/python-gsoc/python-blogs/pull/12']","['https://github.com/python-gsoc/python-blogs/issues/293', 'https://github.com/python-gsoc/python-blogs/issues/287']"
